day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,label
16,C,0,0.5979,0.388,0.2991,0.2457,2,10,0,0.5095,0.3236,0,0.2353,6,0.99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,88,16,16,16,1,0,0,0,10,0,0,0,0,0,0,0,11,C
17,C,0,0.5814,0.3896,0.3018,0.2767,10,10,0,0.5383,0.322,0,0.1481,8,0.99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,98,17,17,17,1,0,0,0,11,0,0,0,0,0,0,0,12,C
18,C,0,0.5788,0.3908,0.3043,0.292,6,10,0,0.5611,0.3276,5,0.1667,9,0.99,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,104,18,18,18,1,0,0,0,12,0,1,0,0,0,0,0,13,C
19,C,0,0.5799,0.3917,0.3066,0.3032,5,14,0,0.5897,0.3022,8,0.1667,6,0.99,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,109,19,19,19,1,0,0,0,13,0,2,0,0,0,0,0,14,C
20,C,0,0.5719,0.3933,0.3093,0.3262,8,10,0,0.6221,0.2611,11,0.16,8,0.99,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,117,20,20,20,1,0,0,0,14,0,3,0,1,0,0,0,15,C
21,C,0,0.562,0.3972,0.3136,0.3455,7,11,0,0.6313,0.2387,12,0.2,1,0.99,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,124,21,21,21,1,0,0,0,15,0,4,0,1,0,0,0,16,C
22,C,0,0.5528,0.4015,0.3181,0.3605,6,7,0,0.6467,0.2083,13,0.2353,4,0.99,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,130,22,22,22,1,0,0,0,16,0,5,0,1,0,0,0,17,C
23,C,0,0.5524,0.405,0.3221,0.3635,3,10,0,0.6585,0.1796,13,0.2667,3,0.99,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,133,23,23,23,1,0,0,0,17,0,6,0,1,0,0,0,18,C
24,C,0,0.5461,0.4088,0.3263,0.3742,5,10,0,0.6678,0.1577,13,0.2857,2,0.99,7,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,138,24,24,24,1,0,0,0,18,0,7,0,1,0,0,0,19,C
25,C,0,0.5257,0.4138,0.3313,0.4027,10,8,0,0.6766,0.1461,9,0.1667,1,0.99,6,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,148,25,25,25,1,0,0,0,19,0,8,0,1,0,0,0,20,C
26,C,0,0.5211,0.4177,0.3356,0.41,4,11,0,0.687,0.1319,6,0.1053,0,0.99,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,152,26,26,26,1,0,0,0,20,0,9,0,1,0,0,0,21,C
27,C,0,0.5196,0.4197,0.3386,0.4212,5,11,0,0.6989,0.1469,4,0.1905,6,0.99,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,157,27,27,27,1,0,0,0,21,0,10,0,1,0,0,0,22,C
28,C,0,0.5122,0.4228,0.3423,0.4357,6,11,0,0.7074,0.1594,6,0.2105,3,0.99,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,163,28,28,28,1,0,0,0,22,0,11,0,1,0,0,0,23,C
29,C,0,0.5147,0.4252,0.3456,0.4385,3,11,0,0.7161,0.1677,9,0.2222,5,0.99,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,166,29,29,29,1,0,0,0,23,0,12,0,1,0,0,0,24,C
30,C,0,0.5124,0.428,0.3491,0.4505,6,13,0,0.7302,0.1565,14,0.2222,2,0.99,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,172,30,30,30,1,0,0,0,24,0,13,0,2,0,0,0,25,C
31,C,0,0.5066,0.4326,0.3538,0.4577,5,7,0,0.7407,0.1348,17,0.2857,3,0.99,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,177,31,31,31,1,0,0,0,25,0,14,0,2,0,0,0,26,C
32,C,0,0.4856,0.4376,0.3588,0.4847,10,7,0,0.7456,0.1194,16,0.3636,2,0.99,16,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,187,32,32,32,1,0,0,0,26,0,15,0,2,0,0,0,27,C
33,C,0,0.4666,0.4441,0.3648,0.5035,8,4,0,0.7464,0.1099,17,0.2222,0,0.99,21,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,195,33,33,33,1,0,0,0,27,0,16,0,2,0,0,0,28,C
34,C,0,0.4534,0.4506,0.3708,0.514,6,4,0,0.7489,0.0989,16,0.3,1,0.99,29,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,201,34,34,34,1,0,0,0,28,0,17,0,2,0,0,0,29,C
35,C,0,0.4357,0.4548,0.3753,0.5342,9,7,0,0.7607,0.0886,14,0.25,4,0.99,39,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,210,35,35,35,1,0,0,0,29,0,18,0,2,0,0,0,30,C
36,C,0,0.4312,0.4568,0.3783,0.5485,6,11,0,0.7901,0.0926,15,0.1905,6,0.9912,45,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,216,36,36,36,1,0,0,0,30,0,19,0,2,0,0,0,31,C
37,C,0,0.4254,0.4588,0.3813,0.5625,8,13,0,0.8139,0.0888,15,0.2105,4,0.9912,45,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,224,37,37,37,1,0,0,0,31,0,20,0,2,0,0,0,32,C
38,C,0,0.4103,0.4642,0.3866,0.5797,8,6,0,0.832,0.0812,15,0.2667,2,0.9912,46,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,232,38,38,38,1,0,0,0,32,0,21,0,2,0,0,0,33,C
39,C,0,0.3989,0.4692,0.3916,0.5942,6,7,0,0.8489,0.0707,18,0.3333,2,0.9912,51,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,238,39,39,38,1,0,0,0,33,0,22,0,2,0,0,0,34,C
40,C,0,0.3831,0.475,0.3971,0.6065,9,6,0,0.8577,0.0631,17,0.25,0,0.9912,59,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,247,40,40,38,1,0,0,0,34,0,23,0,3,0,0,0,35,C
41,C,0,0.3747,0.4807,0.4026,0.6115,7,4,0,0.8747,0.0523,20,0.3636,3,0.9912,71,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,254,41,41,38,1,0,0,1,35,0,24,0,3,0,0,0,36,C
42,C,0,0.3641,0.4872,0.4086,0.6177,6,4,0,0.8835,0.0452,20,0.4286,1,0.9912,76,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,260,42,42,38,1,0,0,2,36,1,25,0,3,0,0,0,37,C
43,C,0,0.3424,0.4937,0.4146,0.6367,11,4,0,0.8795,0.0425,20,0.4,0,0.9912,94,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,271,43,43,38,1,0,0,3,37,2,26,1,3,0,0,0,38,C
44,C,0,0.3397,0.4995,0.4201,0.635,5,5,0,0.8824,0.04,19,0.3333,2,0.9912,99,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,276,44,44,38,1,0,0,4,38,2,27,2,3,0,0,0,39,C
45,C,0,0.3341,0.5045,0.4251,0.636,7,7,0,0.8905,0.034,18,0.3077,2,0.9912,104,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,283,45,45,38,1,0,0,5,39,2,28,3,3,0,0,0,40,C
46,C,0,0.321,0.511,0.4311,0.6475,8,4,0,0.8917,0.0309,20,0.2222,0,0.9912,111,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,291,46,46,38,1,0,0,6,40,2,29,4,3,0,0,0,41,C
47,C,0,0.3131,0.516,0.4361,0.6547,8,7,0,0.9042,0.0247,20,0.3636,2,0.9912,121,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,299,47,47,38,1,0,0,7,41,2,30,5,3,0,0,0,42,C
48,C,0,0.2964,0.5228,0.4423,0.6627,8,3,0,0.9042,0.0221,22,0.4,0,0.9912,131,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,307,48,48,38,1,0,0,8,42,3,31,6,3,0,0,0,43,C
49,C,0,0.2837,0.5297,0.4486,0.6757,9,3,0,0.9046,0.0211,21,0.4,0,0.9912,146,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,316,49,49,38,1,0,0,9,43,4,32,7,3,0,0,0,44,C
50,C,0,0.2746,0.5366,0.4548,0.6795,7,3,0,0.9102,0.0168,22,0.3333,0,0.9912,159,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,323,50,50,38,1,0,0,10,44,4,33,8,4,0,0,0,45,C
51,C,0,0.2611,0.5438,0.4613,0.6925,10,2,0,0.9058,0.0165,23,0.6667,0,0.9912,172,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,333,51,51,38,1,0,0,11,45,5,34,9,4,0,0,0,46,C
52,C,0,0.2446,0.5511,0.4678,0.7172,13,2,0,0.8994,0.0177,21,0.4,0,0.9912,193,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,346,52,52,38,1,0,0,12,46,6,35,10,4,0,0,0,47,C
53,C,0,0.2306,0.5568,0.4733,0.745,12,6,0,0.9007,0.0177,19,0.3,1,0.9912,210,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,358,53,53,38,1,0,0,13,47,6,36,11,4,0,0,0,48,C
54,C,0,0.2266,0.5615,0.4781,0.753,5,7,0,0.9088,0.0162,22,0.3077,3,0.9912,215,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,363,54,54,38,1,0,0,14,48,6,37,12,4,0,0,0,49,C
55,C,0,0.216,0.5687,0.4846,0.7602,11,2,0,0.91,0.0143,21,0.2857,0,0.9912,225,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,374,55,55,38,1,0,0,15,49,6,38,13,4,0,0,0,50,C
56,C,0,0.2033,0.5748,0.4903,0.7722,8,5,0,0.916,0.0114,23,0.4286,1,0.9912,234,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,382,56,56,38,1,0,0,16,50,7,39,14,4,0,0,0,51,C
57,C,0,0.1914,0.5825,0.4971,0.7852,9,1,0,0.9128,0.0151,24,0.6667,0,0.9912,247,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,391,57,57,38,1,0,0,17,51,8,40,15,4,0,0,0,52,C
58,C,0,0.1824,0.5893,0.5033,0.7895,6,3,0,0.9132,0.0145,22,0.5,0,0.9912,259,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,397,58,58,38,1,0,0,18,52,9,41,16,4,0,0,0,53,C
59,C,0,0.1685,0.5962,0.5096,0.81,12,3,0,0.9177,0.0126,23,0.6,1,0.9912,277,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,409,59,59,38,1,0,0,19,53,10,42,17,4,0,0,0,54,C
60,C,0,0.1645,0.6031,0.5158,0.813,8,3,0,0.9145,0.0135,24,0.6667,0,0.9912,293,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,417,60,59,38,1,0,0,20,54,11,43,18,5,0,0,0,55,C
61,C,0,0.1478,0.6096,0.5218,0.8277,10,4,0,0.9053,0.0147,24,0.6,1,0.9912,308,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,427,61,60,38,1,0,0,21,55,12,44,19,5,0,0,0,56,C
62,C,0,0.1393,0.6157,0.5276,0.835,12,5,0,0.901,0.0175,21,0.4286,1,0.9912,326,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,439,62,61,38,1,0,0,22,56,13,45,20,5,0,0,0,57,C
63,C,0,0.1345,0.6215,0.5331,0.8372,9,5,0,0.9047,0.0153,21,0.3636,2,0.9912,334,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,448,63,62,38,1,0,0,23,57,13,46,21,5,0,0,0,58,C
64,C,0,0.1177,0.6276,0.5388,0.8497,14,5,0,0.9095,0.0116,21,0.3333,1,0.9912,353,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,462,64,63,38,1,0,0,24,58,13,47,22,5,0,0,0,59,C
65,C,0,0.1044,0.6345,0.5451,0.8602,14,3,0,0.9131,0.0103,23,0.3333,0,0.9912,373,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,476,65,64,38,1,0,0,25,59,13,48,23,5,0,0,0,60,C
66,C,0,0.0987,0.6417,0.5516,0.8535,7,2,0,0.9119,0.0087,24,0.6667,0,0.9912,387,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,483,66,65,38,1,0,0,26,60,14,49,24,5,0,0,0,61,C
67,C,0,0.0906,0.649,0.5581,0.8547,11,2,0,0.91,0.011,25,1.0,1,0.9912,409,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,494,67,66,38,1,0,0,27,61,15,50,25,5,0,0,0,62,C
68,C,0,0.0848,0.6558,0.5643,0.8655,13,2,0,0.9101,0.013,24,0.8,2,0.9912,429,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,507,68,67,38,1,0,0,28,62,16,51,26,5,0,0,0,63,C
69,C,0,0.0768,0.6623,0.5703,0.8812,14,4,0,0.9109,0.0134,22,0.6,1,0.9912,445,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,521,69,68,38,1,0,0,29,63,17,52,27,5,0,0,0,64,C
70,C,0,0.0702,0.6692,0.5766,0.8947,13,3,0,0.9078,0.0161,23,0.5,1,0.9912,467,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,534,70,69,38,1,0,0,30,64,18,53,28,5,0,0,0,65,C
71,C,0,0.0701,0.675,0.5821,0.8987,12,6,0,0.9066,0.0188,21,0.375,1,0.9912,480,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,546,71,70,38,1,0,0,31,65,18,54,29,5,0,0,0,66,C
72,C,0,0.0682,0.6818,0.5883,0.8987,9,3,0,0.905,0.0182,21,0.25,0,0.9912,492,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,555,72,71,38,1,0,0,32,66,18,55,30,5,0,0,0,67,C
73,C,0,0.0618,0.6868,0.5933,0.9107,13,7,0,0.9123,0.0177,21,0.4,2,0.9912,502,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,568,73,72,38,1,0,0,33,67,19,56,31,5,0,0,0,68,C
74,C,0,0.0566,0.6941,0.5998,0.9172,15,2,0,0.9139,0.0166,22,0.3333,0,0.9912,520,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,583,74,73,38,1,0,0,34,68,19,57,32,5,0,0,0,69,C
75,C,0,0.0499,0.7013,0.6063,0.9202,13,2,0,0.9143,0.0141,22,0.4,0,0.9912,538,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,596,75,74,38,1,0,0,35,69,20,58,33,5,0,0,0,70,C
76,C,0,0.0474,0.7077,0.6123,0.923,9,4,0,0.9192,0.0121,24,0.5,1,0.9912,550,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,605,76,75,38,1,0,0,36,70,21,59,34,5,0,0,0,71,C
77,C,0,0.0464,0.7151,0.6191,0.9212,9,1,0,0.9148,0.0136,25,1.0,0,0.9912,562,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,614,77,76,38,1,0,0,37,71,22,60,35,5,0,0,0,72,C
78,C,0,0.0428,0.7221,0.6256,0.9245,11,2,0,0.9076,0.0161,23,1.0,0,0.9912,582,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,625,78,76,38,1,0,0,38,72,23,61,36,5,0,0,0,73,C
79,C,0,0.0412,0.7294,0.6321,0.9203,7,2,0,0.9036,0.0193,22,0.5,1,0.9912,596,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,632,79,77,38,1,0,0,39,73,24,62,37,5,0,0,0,74,C
80,C,0,0.0457,0.7347,0.6373,0.9302,19,7,0,0.9012,0.0161,19,0.25,0,0.9912,621,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,651,80,78,38,1,0,0,40,74,24,63,38,5,0,0,0,75,C
81,C,0,0.0381,0.7407,0.6431,0.9403,13,5,0,0.9041,0.017,20,0.3,1,0.9912,633,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,664,81,79,38,1,0,0,41,75,24,64,39,5,0,0,0,76,C
82,C,0,0.0328,0.7466,0.6488,0.9527,14,4,0,0.9126,0.0148,23,0.3636,2,0.9912,655,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,678,82,80,38,1,0,0,42,76,24,65,40,5,0,0,0,77,C
83,C,0,0.0267,0.7529,0.6548,0.9602,20,3,0,0.9127,0.0136,24,0.6667,2,0.9912,681,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,698,83,81,38,1,0,0,43,77,25,66,41,5,0,0,0,78,C
84,C,0,0.0258,0.7599,0.6613,0.9622,15,2,0,0.9091,0.0163,22,0.5,0,0.9912,701,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,713,84,82,38,1,0,0,44,78,26,67,42,5,0,0,0,79,C
85,C,0,0.023,0.7658,0.6671,0.9672,12,5,0,0.9163,0.0135,22,0.4286,1,0.9912,718,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,725,85,83,38,1,0,0,45,79,27,68,43,5,0,0,0,80,C
86,C,0,0.0167,0.7727,0.6736,0.9782,18,2,0,0.9184,0.0136,24,0.75,1,0.99,742,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,743,86,84,38,1,0,0,46,80,28,69,44,5,0,1,0,81,C
87,C,0,0.0117,0.7799,0.6803,0.9785,11,1,0,0.9164,0.0157,23,0.6667,0,0.99,762,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,754,87,85,38,1,0,0,47,81,29,70,45,5,0,1,0,82,C
88,C,0,0.0089,0.7868,0.6868,0.9797,13,2,0,0.9116,0.0167,23,0.5,0,0.99,778,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,767,88,86,38,1,0,0,48,82,30,71,46,5,0,1,0,83,C
89,C,0,0.0105,0.7929,0.6928,0.9807,11,4,0,0.9016,0.0192,22,0.5,1,0.99,791,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,778,89,87,38,1,0,0,49,83,31,72,47,5,0,1,0,84,C
90,C,0,0.0131,0.7971,0.6976,0.986,18,6,0,0.9122,0.0162,21,0.2667,4,0.99,809,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,796,90,88,38,1,0,0,50,84,31,73,48,5,0,1,0,85,C
91,C,0,0.0118,0.8032,0.7036,0.983,14,4,0,0.9162,0.0154,23,0.4286,1,0.99,827,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,810,91,89,38,1,0,0,51,85,32,74,49,5,0,1,0,86,C
92,C,0,0.013,0.8093,0.7096,0.9805,12,4,0,0.9159,0.0159,23,0.6,1,0.99,850,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,822,92,90,38,1,0,0,52,86,33,75,50,5,0,1,0,87,C
93,C,0,0.0119,0.8165,0.7162,0.9762,10,1,0,0.9131,0.0155,22,0.5,0,0.99,865,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,832,93,91,38,1,0,0,53,87,34,76,51,5,0,1,0,88,C
94,C,0,0.0136,0.8222,0.7218,0.976,16,5,0,0.9159,0.0157,23,0.5,1,0.99,884,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,848,94,92,38,1,0,0,54,88,35,77,52,5,0,1,0,89,C
95,C,0,0.0155,0.8274,0.7271,0.98,17,5,0,0.92,0.0152,24,0.6667,2,0.9802,907,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,865,95,92,38,1,0,0,55,89,36,78,53,5,0,1,0,90,C
96,C,0,0.014,0.835,0.7339,0.9785,11,0,0,0.918,0.0163,23,0.6667,0,0.99,921,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,876,95,93,38,1,0,0,56,90,37,79,54,5,0,1,0,91,C
97,C,0,0.0124,0.8412,0.74,0.9775,11,3,0,0.9097,0.0183,23,0.6,1,0.99,937,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,887,96,94,38,1,0,0,57,91,38,80,55,5,0,1,0,92,C
98,C,0,0.0093,0.8469,0.7457,0.9768,13,4,0,0.9069,0.0193,21,0.3333,1,0.99,949,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,900,97,95,38,1,0,0,58,92,38,81,56,5,0,1,0,93,C
99,C,0,0.0129,0.8519,0.7509,0.9773,12,4,0,0.9171,0.0138,23,0.3333,3,0.99,962,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,912,98,96,38,1,0,0,59,93,38,82,57,5,0,1,0,94,C
100,C,0,0.0059,0.8588,0.7573,0.981,15,1,0,0.9159,0.015,24,0.6667,0,0.99,983,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,927,99,97,38,1,0,0,60,94,39,83,58,6,0,1,0,95,C
1,C,1,0.6066,0.3779,0.2937,0.0187,5,11,0,0.2389,0.2101,0,0.1667,9,0.598,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C
2,C,1,0.5991,0.3788,0.2945,0.0437,7,10,2,0.2622,0.2532,0,0.1818,6,0.7332,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,C
3,C,1,0.5921,0.3838,0.2995,0.056,4,7,0,0.2623,0.3006,0,0.25,2,0.807,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,C
4,C,1,0.5976,0.3828,0.3005,0.0638,3,13,0,0.2989,0.3212,0,0.1481,12,0.8596,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,C
5,C,1,0.5894,0.3852,0.3037,0.0825,6,10,0,0.3196,0.3642,0,0.1905,6,0.97,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,C
6,C,1,0.5829,0.389,0.308,0.0967,5,6,0,0.3285,0.4095,0,0.25,6,0.99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,C
7,C,1,0.5873,0.3899,0.3102,0.1065,4,9,0,0.3469,0.4173,0,0.1739,11,0.99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,34,7,7,7,1,0,0,0,1,0,0,0,0,0,0,0,2,C
8,C,1,0.5898,0.3919,0.3132,0.104,1,10,0,0.3605,0.4463,0,0.2353,7,0.99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,35,8,8,8,1,0,0,0,2,0,0,0,0,0,0,0,2,C
